ID RA DEC x y thresh flux flag
S98 10.10086868813006 41.634748017822425 89.42973546623475 1995.4168176095475 200.0 3511.49462890625 0.0
S99 10.021976663550799 41.72314101646175 929.9971186504248 30.010683633939887 170.0 1800.798828125 0.0
S100 9.993701768422122 41.72198169300937 1399.3520376959764 55.57979051474818 170.0 12150.8603515625 0.0
S101 9.989296358334851 41.721390251643186 1472.4891000505513 68.68512866493506 170.0 10049.2080078125 0.0
S102 9.987578411602488 41.72077184213497 1501.0170098459196 82.41770023499433 170.0 3911.9072265625 1.0
S103 9.990050649661995 41.72434184729701 1459.918364738509 3.057525064610345 170.0 68226.671875 3.0
S104 9.991325695066632 41.723991130410425 1438.7600240697298 10.870307771308326 170.0 527009.0 3.0
S105 9.987889245470699 41.7240996391497 1495.7991861639437 8.419598272586716 170.0 205646.734375 3.0
S106 9.985350519581182 41.72410190814272 1537.93896468852 8.33978764136086 170.0 226724.71875 3.0
S107 9.98693809003569 41.72294364613466 1511.6076922284292 34.11505231300863 170.0 468705.0 1.0
S108 9.985796944526616 41.72170764735332 1530.5719275708404 61.5872298323268 170.0 473489.875 3.0
S109 9.99520786773004 41.72402562403479 1374.3199502540558 10.143171269507308 170.0 481593.34375 3.0
S110 9.986278960714806 41.719958625329774 1522.6019920318345 100.48659783702703 170.0 4691.8525390625 1.0
S111 10.015204969122886 41.71801772689091 1042.4541166698584 143.90287059970248 170.0 31328.736328125 0.0
S112 10.006378699554714 41.71278235455968 1189.0398795260069 260.26311352242465 170.0 3360.2177734375 0.0
S113 9.985349978212785 41.711051652334085 1538.184291428822 298.54380345513994 170.0 4119.5361328125 0.0
S114 9.997537230493611 41.71040228652825 1335.8591344295298 313.1135961505122 170.0 1775.2999267578125 0.0
S115 9.986230603234407 41.70936427217251 1523.5941763491126 336.0771013761849 170.0 4613.51513671875 0.0
S116 10.000367298965442 41.70923459986404 1288.889997106331 339.1059225778951 170.0 1811.8115234375 0.0
S117 9.997732410020799 41.70685472230221 1332.6716064036323 392.0040973355669 170.0 1792.4940185546875 0.0
S118 9.98940747152283 41.70661858382007 1470.8967221109829 397.1701098131121 170.0 11725.587890625 0.0
S119 9.990144719869788 41.70498022783435 1458.6835967369782 433.6109861886093 170.0 3937.313720703125 1.0
S120 10.028821263650759 41.70491681323032 816.5088301643071 435.2978626026094 170.0 3734.89404296875 0.0
S121 9.994955240624742 41.70424970981258 1378.822378853858 449.9059360358108 170.0 2196.95556640625 0.0
S122 10.00108851267245 41.704068260612246 1276.988521245111 453.99832642100534 170.0 1738.0343017578125 0.0
S123 9.985566604830469 41.70361423620251 1534.7220946045238 463.9352678081087 170.0 31921.310546875 1.0
S124 9.985261458668454 41.70344061519833 1539.7919183931715 467.79255101925787 170.0 31675.66796875 1.0
S125 10.013162898490274 41.7031070930367 1076.5162456241565 475.4640758051187 170.0 165561.390625 1.0
S126 10.013469882188248 41.703102355570174 1071.4190718815328 475.5713941543212 170.0 572697.375 1.0
S127 9.995843177642342 41.702908461383835 1364.099793893581 479.7405950501946 170.0 26577.029296875 1.0
S128 9.995767046601538 41.7024087912006 1365.3716001896612 490.8512219361698 170.0 72795.6796875 1.0
S129 9.996905281915806 41.70221714889372 1346.474781143169 495.12387883605794 170.0 18846.138671875 0.0
S130 9.995046039752227 41.702134870796826 1377.3477639597936 496.93538840274545 170.0 24284.880859375 1.0
S131 10.014780329100672 41.70058136887343 1049.6866260721881 531.6398170240359 170.0 2058.89208984375 0.0
S132 10.007986532193485 41.6999107844428 1162.5049876453045 546.505764801488 170.0 1125.65234375 0.0
S133 10.010173259063135 41.69990334955577 1126.1943736240733 546.6869113402287 170.0 2143.032470703125 0.0
S134 10.00016138765882 41.69937615863967 1292.4495181996442 558.3303181361317 170.0 4573.7548828125 0.0
S135 10.01223291926352 41.699331988762644 1092.0 559.4065484462154 170.0 1441.802978515625 8.0
S136 9.996796909259864 41.69930054631092 1348.3184525781594 559.980534188395 170.0 8491.8740234375 0.0
S137 9.990578693666755 41.699411099856206 1451.57134981565 557.4586904314408 170.0 21086.501953125 1.0
S138 10.073736810366784 41.698317923256674 70.71114722360818 581.9995369303064 170.0 2312.385498046875 0.0
S139 10.009096408886338 41.69821879876254 1144.0957054624 584.1392882342197 170.0 1663.6297607421875 0.0
S140 10.01141316318042 41.697621530480056 1105.6316803496525 597.437217995736 170.0 2346.17529296875 0.0
S141 10.015892925335619 41.69736623596126 1031.2449880758 603.1427542060085 170.0 6108.9375 0.0
S142 10.012347379444227 41.69715670048063 1090.1236033979094 607.7800853796368 170.0 1819.841796875 0.0
S143 9.99818221269035 41.69685313523144 1325.3514215726545 614.4177350369421 170.0 2325.89697265625 0.0
S144 10.002984482453684 41.69564833721636 1245.6220501274004 641.2519176037924 170.0 3301.8955078125 0.0
S145 10.012212780656961 41.6954927516924 1092.3773156584573 644.7811076186844 170.0 1197.4619140625 0.0
S146 9.997309143184777 41.695337670540454 1339.8722388136523 648.1095250590422 170.0 1571.806884765625 0.0
S147 10.005718863787358 41.69500886551317 1200.2227306852842 655.4943787929424 170.0 3457.614013671875 0.0
S148 10.001197458765398 41.69461712802594 1275.3120860865151 664.168009234716 170.0 7035.89013671875 0.0
S149 10.004307768278203 41.69430565577072 1223.6651173064622 671.1206318278699 170.0 1815.4788818359375 0.0
S150 10.011225671749932 41.693953802416196 1108.7870226671212 678.9967179566858 170.0 1115.09326171875 0.0
S151 10.014209919025658 41.694012512354426 1059.2282452048137 677.7106491069529 170.0 65614.265625 1.0
S152 10.013965247456749 41.69373581210974 1063.294367755553 683.862212733239 170.0 60560.86328125 1.0
S153 10.014354193145595 41.69370318911087 1056.8356334566492 684.5900955681699 170.0 13144.7802734375 1.0
S154 9.988268822600594 41.69317365515447 1490.0354314769622 696.1378583639072 170.0 10839.1416015625 0.0
S155 9.989079424661929 41.693366818997184 1476.5706225675115 691.8514451254509 170.0 26813.59765625 0.0
S156 10.016886263748635 41.69186981751764 1014.804708109689 725.3746495198614 170.0 1001.3492431640625 0.0
S157 10.010683879495353 41.69129277543846 1117.8151327438295 738.167343380407 170.0 1225.795166015625 0.0
S158 10.019644703852736 41.69126559370335 969.0005540422536 738.8260853894091 170.0 1287.8739013671875 0.0
S159 9.994954575002948 41.69156211021286 1379.0317517539029 732.0453059200876 170.0 13273.2451171875 0.0
S160 10.003684903878238 41.6911771996177 1234.0505628069154 740.6842796655594 170.0 3668.131591796875 0.0
S161 10.018634094350888 41.690969467432595 985.786844708701 745.4058179566326 170.0 1100.3743896484375 0.0
S162 10.00445153168981 41.6906100627579 1221.3264187551185 753.3022189009199 170.0 3803.168212890625 0.0
S163 10.015284428868895 41.690481941274065 1041.4209855295906 756.2280012741356 170.0 1948.6339111328125 0.0
S164 9.992838201393685 41.69043198551125 1414.197080594714 757.1548535092528 170.0 26249.841796875 0.0
S165 10.000579363657685 41.690189826326154 1285.6392052606263 762.6142872099539 170.0 5074.84130859375 0.0
S166 10.026237678990986 41.69010429198843 859.5179685066378 764.6804878242267 170.0 2733.347900390625 0.0
S167 10.004628490224539 41.690003456188485 1218.3955565209278 766.793012205766 170.0 926.1846313476562 0.0
S168 10.012037037590426 41.68927314676282 1095.3655348001369 783.0878436371286 170.0 2386.07666015625 0.0
S169 10.015339033033158 41.68918275542892 1040.5276203682276 785.1188578894843 170.0 4903.892578125 1.0
S170 9.990298494372604 41.6896214187754 1456.3888968841188 775.1528194866482 170.0 76505.921875 0.0
S171 10.00652264388844 41.68865955259094 1186.9551970381226 796.6929237802673 170.0 3494.87939453125 0.0
S172 9.990218146600197 41.68853160515513 1457.7416561926302 799.3865791936621 170.0 41835.203125 0.0
S173 10.01689149233859 41.68824136944392 1014.7540488826652 806.0619642774099 170.0 2346.208740234375 0.0
S174 9.991211885784466 41.68843532597984 1441.239247852886 801.5382827541681 170.0 37419.265625 0.0
S175 9.99649534734613 41.68779857750946 1353.5011643341022 815.751633642787 170.0 10648.8447265625 0.0
S176 10.003456296244973 41.68750111181055 1237.8965134301882 822.4290536699816 170.0 3246.760498046875 0.0
S177 9.997964713916717 41.687331491576124 1329.1046068271878 826.152396742817 170.0 3679.192626953125 0.0
S178 10.015299502651818 41.686819577720016 1041.2086635366325 837.6695687741128 170.0 2072.694580078125 0.0
S179 10.00196885641067 41.68664498215548 1262.6121184133226 841.454577206189 170.0 4039.2919921875 0.0
S180 9.998095148155729 41.68656280807082 1326.9497088562543 843.2471475584207 170.0 3304.79248046875 0.0
S181 10.076913606140234 41.68605046800348 17.891251082283322 854.7783726478498 170.0 2571.122314453125 0.0
S182 9.996770397166015 41.685882486358985 1348.9621416213427 858.3631859065748 170.0 3147.14111328125 0.0
S183 9.999284540772333 41.68548239201552 1307.2113708511206 867.2837845625312 170.0 4016.5556640625 1.0
S184 10.00751475536599 41.68526789419807 1170.5202789846503 872.122187401028 170.0 3342.17431640625 0.0
S185 9.996826636066219 41.68507228296313 1348.0403612495693 876.3805501951927 170.0 5790.02490234375 1.0
S186 10.016890936488215 41.684520934230584 1014.8003706445706 888.7947996150144 170.0 984.4097900390625 0.0
S187 10.002337744096339 41.684202549056415 1256.518981543975 895.7711211483125 170.0 5669.79248046875 0.0
S188 10.015297242753917 41.684171350103995 1041.2736871799796 896.5592748865766 170.0 1601.9326171875 0.0
S189 10.004617342392635 41.68409675054192 1218.6582924195513 898.1427522471797 170.0 2615.687255859375 0.0
S190 10.010067416328212 41.68393607405921 1128.1392008161038 901.7570174662808 170.0 3847.017578125 0.0
S191 10.012233725504148 41.683423853003994 1092.164327332906 913.1622869588233 170.0 1249.9752197265625 0.0
S192 10.015055363602801 41.68336531510605 1045.2995016327836 914.4819395407853 170.0 3126.256591796875 0.0
S193 10.014721841588203 41.68317562990305 1050.8410714519832 918.6980085202248 170.0 10158.4443359375 0.0
S194 10.01689529944028 41.68288243237903 1014.7442391815854 925.2308595297064 170.0 1726.542236328125 0.0
S195 10.00081820789762 41.68281993911456 1281.7766318020451 926.5035981494547 170.0 4168.75244140625 0.0
S196 10.002535638922849 41.68254079577478 1253.254849796567 932.7258926950017 170.0 4141.8583984375 0.0
S197 10.001785300143277 41.68248903444769 1265.7183423654203 933.8705037884586 170.0 2961.19873046875 0.0
S198 9.994147495164121 41.682562900551154 1392.577632515651 932.1563200611804 170.0 11916.29296875 0.0
S199 10.010078844194828 41.68168900900484 1127.9757459208386 951.7260015908422 170.0 2243.9755859375 0.0
S200 9.994559581936976 41.68157776172637 1385.7485658647827 954.0674047294503 170.0 6608.29150390625 0.0
S201 10.002189756107033 41.68116844221788 1259.0186895570714 963.2405306431543 170.0 4513.5986328125 0.0
S202 10.016910696966848 41.68104928256811 1014.5067607640274 965.9954485429442 170.0 1943.3291015625 0.0
S203 10.00666105866145 41.6799517502581 1184.7662135827775 990.3329514791561 170.0 2834.3115234375 0.0
S204 9.987120869155122 41.689793770584814 1509.158916243176 771.2847052712463 170.0 3447596.75 2.0
S205 10.015316373626915 41.679924933504054 1041.0 990.9886903736292 170.0 2720.9775390625 8.0
S206 9.999746080936216 41.67982515779147 1299.6271882078556 993.0902036553028 170.0 7316.02783203125 0.0
S207 10.012154959920784 41.679553409068035 1093.5158853483717 999.2304072708978 170.0 2071.17626953125 0.0
S208 9.996684966989907 41.67955661803239 1350.4770780644499 999.0332860081272 170.0 5166.8798828125 0.0
S209 10.010374108230408 41.67920835634373 1123.1003871531584 1006.8913578435119 170.0 1886.2740478515625 0.0
S210 10.076909926944783 41.678942789582344 17.91311178574866 1012.8347427211604 170.0 2878.23876953125 0.0
S211 9.995122239019445 41.678250938362375 1376.454813425615 1028.0529492620656 170.0 4824.4755859375 0.0
S212 10.013211233880336 41.67766258944428 1075.991503685572 1041.2842397685408 170.0 1435.90576171875 0.0
S213 10.075956289265427 41.677222684223935 33.74439684379574 1051.0909127486887 170.0 4147.26806640625 0.0
S214 10.01530648960611 41.67742396768285 1041.1901312614661 1046.603628763622 170.0 2898.72265625 1.0
S215 9.998634909008933 41.67696664113906 1318.1259777638138 1056.6460535709177 170.0 4345.7421875 0.0
S216 10.002324093140091 41.67577672862547 1256.8613898416054 1083.139417095355 170.0 1572.7259521484375 0.0
S217 10.015324632298432 41.67576200268316 1040.9060062406634 1083.5615323416134 170.0 2894.722900390625 0.0
S218 10.016868038910987 41.67530546405064 1015.2726032377694 1093.7228414395092 170.0 2325.588134765625 0.0
S219 10.076926398224657 41.67514655325808 17.618538877356244 1097.2531036801881 170.0 2947.2802734375 0.0
S220 10.01910418510947 41.67509456473357 978.1290748601483 1098.4250266088345 170.0 1394.7596435546875 0.0
S221 10.025975789646562 41.67506918879202 863.9819509953412 1099.0211827125572 170.0 1319.0596923828125 0.0
S222 10.01226855830524 41.674712094139885 1091.6830224946182 1106.889457049677 170.0 2016.428955078125 0.0
S223 9.986035058542685 41.67443051979899 1527.4672030293639 1112.9110427612081 170.0 15233.4599609375 1.0
S224 10.01532646992668 41.67383968091208 1040.8954213163506 1126.308997514183 170.0 2288.80322265625 0.0
S225 10.014879296844825 41.67288183308584 1048.3338062169173 1147.6063363992125 170.0 7415.634765625 0.0
S226 10.001933643094834 41.672334205466264 1263.3948727327595 1159.6888650581507 170.0 5806.7080078125 0.0
S227 10.073892662144617 41.671920901913325 67.99796046468215 1169.00007961106 170.0 2274.654052734375 0.0
S228 9.99348229181689 41.67162375595562 1403.8014922343984 1175.4077849108976 170.0 17662.966796875 0.0
S229 10.015330442303487 41.670397662005726 1040.8651339553323 1202.8506017636662 170.0 1934.188232421875 0.0
S230 10.01639836294294 41.670160396049795 1023.1265237476732 1208.1331073149684 170.0 1532.4476318359375 0.0
S231 10.013245948531647 41.66959686436287 1075.5028636687398 1220.6452859707513 170.0 1825.315185546875 0.0
S232 10.076903944358287 41.6690215629188 17.957719686069012 1233.4571473777685 170.0 2462.2734375 0.0
S233 9.994206803575763 41.668780246139846 1391.8106458065552 1238.647442996648 170.0 4525.06201171875 0.0
S234 10.003247026509797 41.66816625712476 1241.6329601919683 1252.384376744223 170.0 1593.1170654296875 0.0
S235 10.058301084660696 41.665988600420505 327.00519362418646 1300.9777005604578 170.0 3249.809814453125 0.0
S236 10.00419828296358 41.664896167402226 1225.8728214671703 1325.110561289649 170.0 1564.6187744140625 0.0
S237 10.02165610458982 41.66465447788992 935.8292311646927 1330.59839795399 170.0 1145.950439453125 0.0
S238 9.98880518549563 41.663080540338456 1481.6463171042333 1365.3367825406208 170.0 5383.9638671875 0.0
S239 9.98768183357015 41.6628991139261 1500.3134861054866 1369.3586020421258 170.0 3278.122802734375 0.0
S240 9.995067524571148 41.661933985799294 1377.61823134012 1390.8991603756406 170.0 3417.705810546875 0.0
S241 9.994335088348802 41.661678234706685 1389.7915878956153 1396.5790765506583 170.0 1135.0826416015625 0.0
S242 10.006523569491598 41.66060448338277 1187.2945845536467 1420.5649787575965 170.0 20578.373046875 0.0
S243 10.005518439046803 41.659859256234014 1204.0046363483236 1437.1290404462588 170.0 2706.567626953125 0.0
S244 10.0063096427642 41.65989741147991 1190.857998173014 1436.2867702769074 170.0 43662.640625 0.0
S245 10.027654341187887 41.6591779621988 836.2130430334109 1452.407285988947 170.0 2166.662841796875 0.0
S246 10.006674028597104 41.65898718355073 1184.8150658466939 1456.5306990785546 170.0 1965.053466796875 0.0
S247 10.005501673524677 41.6581875396774 1204.3047819232752 1474.303555560521 170.0 4511.84033203125 0.0
S248 10.015031421950074 41.65480360091149 1045.9956045890194 1549.620319829999 170.0 30221.509765625 0.0
S249 10.015352090937082 41.652785443645534 1040.688069300794 1594.5008554432723 170.0 1575.85107421875 0.0
S250 10.013218806172151 41.652712896268106 1076.1380998908194 1596.1008370937159 170.0 2057.3330078125 0.0
S251 9.984981386167918 41.65179857525731 1545.3824330454854 1616.1744889042507 170.0 32912.0234375 2.0
S252 10.055659116513421 41.65140000553359 370.8977891984344 1625.395561978401 170.0 2086.045166015625 0.0
S253 10.021021055237723 41.6492331635649 946.5173341520045 1673.5254135206135 170.0 9851.3427734375 0.0
S254 9.995234690280883 41.64694986286531 1375.0739329609255 1724.1089422516459 170.0 2322.123291015625 0.0
S255 10.015056815464105 41.64620147048909 1045.6634779348701 1740.9096033269934 170.0 22463.21875 0.0
S256 10.014903201394441 41.64457914222902 1048.2333818574639 1776.9850545602962 170.0 24628.705078125 1.0
S257 10.015133826648363 41.64414458609217 1044.405074676117 1786.6498635406808 170.0 39208.83203125 1.0
S258 10.042230749441297 41.63995442699593 594.0838067820468 1879.921722499229 170.0 19170.736328125 0.0
S259 9.985247932827814 41.636668284552236 1541.2275112028487 1952.6362303385647 170.0 2990.404541015625 0.0
S260 10.076870591287904 41.63612327054935 18.33049804261764 1965.0302617852776 170.0 2699.21240234375 0.0
S261 10.014881082219294 41.63581122208518 1048.6929460989188 1971.9608225549214 170.0 4970.02880859375 0.0
S262 9.98668121351319 41.63569871444726 1517.421644702616 1974.2137164503308 170.0 1783.9810791015625 0.0
S263 9.986360160988253 41.63568311066475 1522.7583371712574 1974.5569873081083 170.0 2430.17626953125 0.0
S264 10.014594700972834 41.63566223344877 1053.4546313488677 1975.272187200915 170.0 5869.0234375 0.0
S265 9.985231588439529 41.635615540708926 1541.5182747759868 1976.0463450448026 170.0 1954.6669921875 0.0
S266 9.986041889610528 41.63560472227084 1528.0499308620886 1976.2964386055585 170.0 6017.14892578125 0.0
S267 9.987574415609453 41.63540011461521 1502.5804127396254 1980.8640433163139 170.0 9258.9345703125 0.0
S268 9.987741119386763 41.63477378036815 1499.8204690237142 1994.793995411544 170.0 2346.43798828125 0.0
S269 9.985635932554702 41.63458909605325 1534.8159238710443 1998.876593538572 170.0 2064.81787109375 0.0
S270 9.98859058210422 41.6342998301886 1485.7090045037305 2005.342990808037 170.0 12221.205078125 2.0
